p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.014  BASICTOOL     -1.0          1.0           -1.0          0.229         -8.448        0.013         0.28          -9.331        0.022         0.865         0.883         0.03          18344.0       0.0           
0.08   0.014  BASICTOOL     -1.0          1.0           -1.0          0.219         -8.186        0.012         0.274         -9.268        0.022         0.845         1.083         0.026         18390.0       0.0           
0.09   0.014  BASICTOOL     -1.0          1.0           -1.0          0.202         -8.022        0.012         0.266         -10.46        0.036         0.803         2.438         0.062         18594.0       0.0           
0.1    0.014  BASICTOOL     -1.0          1.0           -1.0          0.185         -7.885        0.012         0.261         -11.255       0.045         0.757         3.371         0.065         18823.0       0.0           
-1     0.015  SCOPA         -1.0          1.0           0.0           0.919         -0.31         0.001         0.963         -1.294        0.197         0.95          0.984         0.118         49900.0       0.0           
0.0    0.015  BASICTOOL     -1.0          1.0           -1.0          0.165         -13.032       0.02          0.233         -11.352       0.027         0.8           -1.68         0.035         17498.0       0.0           
0.01   0.015  BASICTOOL     -1.0          1.0           -1.0          0.165         -13.032       0.02          0.233         -11.352       0.027         0.8           -1.68         0.035         17498.0       0.0           
0.02   0.015  BASICTOOL     -1.0          1.0           -1.0          0.18          -12.204       0.018         0.242         -10.968       0.026         0.818         -1.235        0.035         17498.0       0.0           
0.03   0.015  BASICTOOL     -1.0          1.0           -1.0          0.259         -9.708        0.015         0.287         -9.736        0.025         0.905         0.029         0.052         17695.0       0.0           
0.04   0.015  BASICTOOL     -1.0          1.0           -1.0          0.239         -9.379        0.013         0.274         -9.614        0.022         0.909         0.236         0.048         18522.0       0.0           
0.05   0.015  BASICTOOL     -1.0          1.0           -1.0          0.241         -9.319        0.013         0.273         -9.752        0.022         0.905         0.433         0.041         19119.0       0.0           
0.06   0.015  BASICTOOL     -1.0          1.0           -1.0          0.234         -8.999        0.013         0.27          -9.635        0.021         0.892         0.637         0.036         19124.0       0.0           
0.07   0.015  BASICTOOL     -1.0          1.0           -1.0          0.218         -8.674        0.012         0.267         -9.557        0.021         0.864         0.883         0.029         19148.0       0.0           
0.08   0.015  BASICTOOL     -1.0          1.0           -1.0          0.208         -8.403        0.012         0.26          -9.486        0.021         0.84          1.083         0.025         19186.0       0.0           
0.09   0.015  BASICTOOL     -1.0          1.0           -1.0          0.192         -8.24         0.012         0.254         -10.592       0.033         0.802         2.353         0.057         19394.0       0.0           
0.1    0.015  BASICTOOL     -1.0          1.0           -1.0          0.175         -8.063        0.012         0.248         -11.188       0.039         0.757         3.125         0.056         19636.0       0.0           
-1     0.016  SCOPA         -1.0          1.0           0.0           0.915         -0.318        0.001         0.962         -1.296        0.192         0.948         0.978         0.113         49900.0       0.0           
0.0    0.016  BASICTOOL     -1.0          1.0           -1.0          0.153         -13.148       0.019         0.221         -11.326       0.025         0.79          -1.823        0.03          17977.0       0.0           
0.01   0.016  BASICTOOL     -1.0          1.0           -1.0          0.153         -13.148       0.019         0.221         -11.326       0.025         0.79          -1.823        0.03          17977.0       0.0           
0.02   0.016  BASICTOOL     -1.0          1.0           -1.0          0.168         -12.323       0.018         0.23          -10.948       0.024         0.81          -1.374        0.03          17977.0       0.0           
0.03   0.016  BASICTOOL     -1.0          1.0           -1.0          0.251         -9.694        0.015         0.279         -9.61         0.023         0.9           -0.085        0.044         18165.0       0.0           
0.04   0.016  BASICTOOL     -1.0          1.0           -1.0          0.232         -9.321        0.013         0.268         -9.456        0.02          0.903         0.135         0.038         19055.0       0.0           
0.05   0.016  BASICTOOL     -1.0          1.0           -1.0          0.233         -9.337        0.012         0.265         -9.678        0.019         0.899         0.341         0.033         19821.0       0.0           
0.06   0.016  BASICTOOL     -1.0          1.0           -1.0          0.228         -8.989        0.012         0.262         -9.55         0.019         0.887         0.56          0.029         19827.0       0.0           
0.07   0.016  BASICTOOL     -1.0          1.0           -1.0          0.214         -8.656        0.012         0.26          -9.471        0.019         0.861         0.815         0.024         19846.0       0.0           
0.08   0.016  BASICTOOL     -1.0          1.0           -1.0          0.204         -8.376        0.011         0.253         -9.4          0.019         0.838         1.023         0.021         19897.0       0.0           
0.09   0.016  BASICTOOL     -1.0          1.0           -1.0          0.188         -8.208        0.011         0.246         -10.472       0.03          0.8           2.264         0.051         20110.0       0.0           
0.1    0.016  BASICTOOL     -1.0          1.0           0.0           0.171         -8.018        0.011         0.24          -11.066       0.036         0.756         3.048         0.051         20346.0       0.0           
-1     0.017  SCOPA         -1.0          1.0           0.0           0.913         -0.327        0.001         0.961         -1.299        0.187         0.947         0.972         0.111         49900.0       0.0           
0.0    0.017  BASICTOOL     -1.0          1.0           -1.0          0.147         -13.407       0.019         0.218         -11.48        0.025         0.778         -1.926        0.031         18241.0       0.0           
0.01   0.017  BASICTOOL     -1.0          1.0           -1.0          0.147         -13.407       0.019         0.218         -11.48        0.025         0.778         -1.926        0.031         18241.0       0.0           
0.02   0.017  BASICTOOL     -1.0          1.0           -1.0          0.161         -12.572       0.018         0.226         -11.085       0.024         0.798         -1.488        0.031         18241.0       0.0           
0.03   0.017  BASICTOOL     -1.0          1.0           -1.0          0.241         -9.905        0.014         0.271         -9.791        0.023         0.892         -0.114        0.046         18484.0       0.0           
0.04   0.017  BASICTOOL     -1.0          1.0           -1.0          0.223         -9.501        0.012         0.26          -9.653        0.021         0.902         0.152         0.043         19503.0       0.0           
0.05   0.017  BASICTOOL     -1.0          1.0           -1.0          0.226         -9.513        0.012         0.257         -9.886        0.02          0.901         0.373         0.037         20362.0       0.0           
0.06   0.017  BASICTOOL     -1.0          1.0           -1.0          0.219         -9.149        0.012         0.254         -9.744        0.02          0.89          0.594         0.033         20373.0       0.0           
0.07   0.017  BASICTOOL     -1.0          1.0           -1.0          0.207         -8.828        0.011         0.252         -9.661        0.019         0.864         0.833         0.027         20405.0       0.0           
0.08   0.017  BASICTOOL     -1.0          1.0           -1.0          0.199         -8.575        0.011         0.245         -9.602        0.019         0.844         1.027         0.024         20457.0       0.0           
0.09   0.017  BASICTOOL     -1.0          1.0           -1.0          0.183         -8.382        0.011         0.24          -10.605       0.029         0.805         2.223         0.051         20662.0       0.0           
0.1    0.017  BASICTOOL     -1.0          1.0           -1.0          0.168         -8.194        0.011         0.233         -11.162       0.034         0.762         2.968         0.05          20922.0       0.0           
-1     0.018000000000000002SCOPA         -1.0          1.0           0.0           0.907         -0.342        0.001         0.959         -1.305        0.178         0.942         0.963         0.102         49900.0       0.0           
0.0    0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.135         -13.706       0.019         0.204         -11.576       0.022         0.771         -2.129        0.025         18841.0       0.0           
0.01   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.135         -13.706       0.019         0.204         -11.576       0.022         0.771         -2.129        0.025         18841.0       0.0           
0.02   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.15          -12.864       0.017         0.214         -11.177       0.022         0.79          -1.687        0.024         18841.0       0.0           
0.03   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.231         -10.082       0.014         0.259         -9.828        0.02          0.889         -0.254        0.034         19098.0       0.0           
0.04   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.211         -9.696        0.012         0.247         -9.698        0.017         0.898         0.001         0.029         20271.0       0.0           
0.05   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.216         -9.665        0.012         0.246         -9.87         0.017         0.898         0.205         0.027         21139.0       0.0           
0.06   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.211         -9.289        0.011         0.244         -9.723        0.017         0.891         0.434         0.024         21154.0       0.0           
0.07   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.198         -8.939        0.011         0.242         -9.619        0.017         0.867         0.68          0.02          21192.0       0.0           
0.08   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.19          -8.673        0.01          0.236         -9.551        0.016         0.847         0.878         0.018         21252.0       0.0           
0.09   0.018000000000000002BASICTOOL     -1.0          1.0           -1.0          0.175         -8.489        0.01          0.23          -10.505       0.026         0.811         2.016         0.044         21465.0       0.0           
0.1    0.018000000000000002BASICTOOL     -1.0          1.0           0.0           0.162         -8.311        0.01          0.224         -11.01        0.03          0.77          2.699         0.044         21712.0       0.0           
-1     0.019  SCOPA         -1.0          1.0           0.0           0.9           -0.358        0.001         0.955         -1.315        0.163         0.938         0.957         0.095         49900.0       0.0           
0.0    0.019  BASICTOOL     -1.0          1.0           -1.0          0.127         -13.717       0.018         0.195         -11.54        0.022         0.763         -2.177        0.026         19144.0       0.0           
0.01   0.019  BASICTOOL     -1.0          1.0           -1.0          0.127         -13.717       0.018         0.195         -11.54        0.022         0.763         -2.177        0.026         19144.0       0.0           
0.02   0.019  BASICTOOL     -1.0          1.0           -1.0          0.141         -12.872       0.017         0.204         -11.141       0.021         0.782         -1.731        0.025         19144.0       0.0           
0.03   0.019  BASICTOOL     -1.0          1.0           -1.0          0.221         -9.992        0.013         0.25          -9.712        0.02          0.882         -0.28         0.035         19384.0       0.0           
0.04   0.019  BASICTOOL     -1.0          1.0           -1.0          0.203         -9.572        0.011         0.238         -9.556        0.017         0.892         -0.016        0.031         20618.0       0.0           
0.05   0.019  BASICTOOL     -1.0          1.0           -1.0          0.209         -9.571        0.011         0.238         -9.77         0.016         0.891         0.198         0.026         21663.0       0.0           
0.06   0.019  BASICTOOL     -1.0          1.0           -1.0          0.206         -9.166        0.011         0.236         -9.621        0.016         0.886         0.456         0.024         21673.0       0.0           
0.07   0.019  BASICTOOL     -1.0          1.0           -1.0          0.195         -8.83         0.01          0.235         -9.525        0.016         0.864         0.696         0.02          21713.0       0.0           
0.08   0.019  BASICTOOL     -1.0          1.0           -1.0          0.187         -8.553        0.01          0.229         -9.458        0.016         0.844         0.905         0.018         21788.0       0.0           
0.09   0.019  BASICTOOL     -1.0          1.0           -1.0          0.171         -8.364        0.01          0.224         -10.318       0.024         0.808         1.953         0.041         21999.0       0.0           
0.1    0.019  BASICTOOL     -1.0          1.0           -1.0          0.157         -8.205        0.01          0.219         -10.811       0.028         0.769         2.606         0.041         22265.0       0.0           
-1     0.02   SCOPA         -1.0          1.0           0.0           0.896         -0.371        0.001         0.953         -1.319        0.157         0.936         0.949         0.091         49900.0       0.0           
0.0    0.02   BASICTOOL     -1.0          1.0           -1.0          0.115         -14.096       0.018         0.185         -11.681       0.019         0.756         -2.415        0.02          19673.0       0.0           
0.01   0.02   BASICTOOL     -1.0          1.0           -1.0          0.115         -14.096       0.018         0.185         -11.681       0.019         0.756         -2.415        0.02          19673.0       0.0           
0.02   0.02   BASICTOOL     -1.0          1.0           -1.0          0.13          -13.218       0.017         0.195         -11.257       0.019         0.776         -1.961        0.019         19673.0       0.0           
0.03   0.02   BASICTOOL     -1.0          1.0           -1.0          0.206         -10.274       0.013         0.239         -9.79         0.017         0.876         -0.485        0.023         19954.0       0.0           
0.04   0.02   BASICTOOL     -1.0          1.0           -1.0          0.188         -9.849        0.011         0.228         -9.65         0.015         0.885         -0.2          0.02          21320.0       0.0           
0.05   0.02   BASICTOOL     -1.0          1.0           -1.0          0.198         -9.763        0.011         0.229         -9.824        0.014         0.889         0.061         0.018         22370.0       0.0           
0.06   0.02   BASICTOOL     -1.0          1.0           -1.0          0.196         -9.318        0.01          0.227         -9.638        0.014         0.882         0.319         0.017         22388.0       0.0           
0.07   0.02   BASICTOOL     -1.0          1.0           -1.0          0.187         -8.962        0.01          0.226         -9.524        0.014         0.865         0.561         0.015         22428.0       0.0           
0.08   0.02   BASICTOOL     -1.0          1.0           -1.0          0.18          -8.721        0.009         0.221         -9.471        0.014         0.848         0.751         0.013         22533.0       0.0           
0.09   0.02   BASICTOOL     -1.0          1.0           -1.0          0.165         -8.526        0.009         0.216         -10.247       0.021         0.812         1.721         0.034         22747.0       0.0           
0.1    0.02   BASICTOOL     -1.0          1.0           -1.0          0.153         -8.343        0.009         0.211         -10.696       0.024         0.772         2.353         0.034         23013.0       0.0           
-1     0.021  SCOPA         -1.0          1.0           0.0           0.89          -0.387        0.001         0.951         -1.325        0.15          0.932         0.938         0.086         49900.0       0.0           
0.0    0.021  BASICTOOL     -1.0          1.0           -1.0          0.108         -14.448       0.018         0.18          -11.852       0.02          0.736         -2.597        0.021         20078.0       0.0           
0.01   0.021  BASICTOOL     -1.0          1.0           -1.0          0.108         -14.448       0.018         0.18          -11.852       0.02          0.736         -2.597        0.021         20078.0       0.0           
0.02   0.021  BASICTOOL     -1.0          1.0           -1.0          0.122         -13.577       0.017         0.189         -11.43        0.02          0.756         -2.146        0.021         20078.0       0.0           
0.03   0.021  BASICTOOL     -1.0          1.0           -1.0          0.202         -10.447       0.013         0.234         -9.922        0.018         0.864         -0.524        0.026         20378.0       0.0           
0.04   0.021  BASICTOOL     -1.0          1.0           -1.0          0.187         -9.87         0.011         0.224         -9.681        0.015         0.88          -0.19         0.024         21774.0       0.0           
0.05   0.021  BASICTOOL     -1.0          1.0           -1.0          0.195         -9.861        0.01          0.224         -9.91         0.015         0.882         0.049         0.02          22969.0       0.0           
0.06   0.021  BASICTOOL     -1.0          1.0           -1.0          0.192         -9.398        0.01          0.222         -9.716        0.014         0.88          0.319         0.019         22988.0       0.0           
0.07   0.021  BASICTOOL     -1.0          1.0           -1.0          0.181         -9.044        0.009         0.22          -9.611        0.014         0.861         0.567         0.016         23040.0       0.0           
0.08   0.021  BASICTOOL     -1.0          1.0           -1.0          0.176         -8.762        0.009         0.215         -9.542        0.014         0.843         0.78          0.014         23136.0       0.0           
0.09   0.021  BASICTOOL     -1.0          1.0           -1.0          0.161         -8.57         0.009         0.211         -10.39        0.021         0.807         1.819         0.036         23375.0       0.0           
0.1    0.021  BASICTOOL     -1.0          1.0           0.0           0.148         -8.401        0.009         0.205         -10.845       0.024         0.766         2.444         0.035         23682.0       0.0           
-1     0.022  SCOPA         -1.0          1.0           0.0           0.888         -0.392        0.001         0.95          -1.33         0.146         0.932         0.938         0.086         49900.0       0.0           
0.0    0.022  BASICTOOL     -1.0          1.0           -1.0          0.098         -14.482       0.018         0.167         -11.942       0.019         0.738         -2.54         0.019         20419.0       0.0           
0.01   0.022  BASICTOOL     -1.0          1.0           -1.0          0.098         -14.482       0.018         0.167         -11.942       0.019         0.738         -2.54         0.019         20419.0       0.0           
0.02   0.022  BASICTOOL     -1.0          1.0           -1.0          0.113         -13.589       0.016         0.177         -11.479       0.018         0.757         -2.11         0.019         20419.0       0.0           
0.03   0.022  BASICTOOL     -1.0          1.0           -1.0          0.193         -10.497       0.013         0.225         -9.913        0.016         0.863         -0.584        0.022         20731.0       0.0           
0.04   0.022  BASICTOOL     -1.0          1.0           -1.0          0.176         -9.996        0.01          0.213         -9.708        0.014         0.88          -0.289        0.019         22316.0       0.0           
0.05   0.022  BASICTOOL     -1.0          1.0           -1.0          0.186         -9.942        0.01          0.215         -9.895        0.013         0.882         -0.047        0.017         23562.0       0.0           
0.06   0.022  BASICTOOL     -1.0          1.0           -1.0          0.185         -9.451        0.01          0.215         -9.693        0.013         0.878         0.242         0.016         23579.0       0.0           
0.07   0.022  BASICTOOL     -1.0          1.0           -1.0          0.176         -9.054        0.009         0.214         -9.566        0.013         0.862         0.512         0.014         23639.0       0.0           
0.08   0.022  BASICTOOL     -1.0          1.0           -1.0          0.171         -8.77         0.009         0.21          -9.493        0.013         0.844         0.723         0.012         23746.0       0.0           
0.09   0.022  BASICTOOL     -1.0          1.0           -1.0          0.158         -8.57         0.009         0.205         -10.227       0.019         0.81          1.657         0.031         23990.0       0.0           
0.1    0.022  BASICTOOL     -1.0          1.0           -1.0          0.146         -8.385        0.009         0.2           -10.621       0.022         0.774         2.235         0.031         24256.0       0.0           
-1     0.023  SCOPA         -1.0          1.0           0.0           0.885         -0.398        0.001         0.95          -1.33         0.146         0.929         0.931         0.082         49900.0       0.0           
0.0    0.023  BASICTOOL     -1.0          1.0           -1.0          0.097         -14.584       0.018         0.162         -11.949       0.018         0.733         -2.635        0.018         20667.0       0.0           
0.01   0.023  BASICTOOL     -1.0          1.0           -1.0          0.097         -14.584       0.018         0.162         -11.949       0.018         0.733         -2.635        0.018         20667.0       0.0           
0.02   0.023  BASICTOOL     -1.0          1.0           -1.0          0.109         -13.729       0.016         0.17          -11.543       0.017         0.753         -2.186        0.017         20667.0       0.0           
0.03   0.023  BASICTOOL     -1.0          1.0           -1.0          0.186         -10.588       0.012         0.219         -9.911        0.016         0.859         -0.677        0.02          20978.0       0.0           
0.04   0.023  BASICTOOL     -1.0          1.0           -1.0          0.169         -10.088       0.01          0.208         -9.744        0.013         0.877         -0.344        0.017         22625.0       0.0           
0.05   0.023  BASICTOOL     -1.0          1.0           -1.0          0.179         -10.058       0.01          0.21          -9.962        0.013         0.88          -0.096        0.015         24035.0       0.0           
0.06   0.023  BASICTOOL     -1.0          1.0           -1.0          0.179         -9.583        0.009         0.21          -9.764        0.012         0.878         0.181         0.014         24060.0       0.0           
0.07   0.023  BASICTOOL     -1.0          1.0           -1.0          0.171         -9.179        0.009         0.209         -9.641        0.012         0.862         0.463         0.012         24135.0       0.0           
0.08   0.023  BASICTOOL     -1.0          1.0           -1.0          0.167         -8.905        0.009         0.205         -9.588        0.012         0.845         0.683         0.011         24256.0       0.0           
0.09   0.023  BASICTOOL     -1.0          1.0           -1.0          0.154         -8.724        0.008         0.2           -10.319       0.018         0.813         1.595         0.029         24525.0       0.0           
0.1    0.023  BASICTOOL     -1.0          1.0           -1.0          0.143         -8.549        0.008         0.195         -10.682       0.02          0.777         2.133         0.029         24821.0       0.0           
-1     0.024  SCOPA         -1.0          1.0           0.0           0.88          -0.411        0.001         0.946         -1.339        0.137         0.926         0.928         0.08          49900.0       0.0           
0.0    0.024  BASICTOOL     -1.0          1.0           -1.0          0.09          -14.842       0.018         0.159         -11.933       0.017         0.722         -2.909        0.015         20902.0       0.0           
0.01   0.024  BASICTOOL     -1.0          1.0           -1.0          0.09          -14.842       0.018         0.159         -11.933       0.017         0.722         -2.909        0.015         20902.0       0.0           
0.02   0.024  BASICTOOL     -1.0          1.0           -1.0          0.102         -13.905       0.016         0.166         -11.489       0.016         0.744         -2.416        0.015         20902.0       0.0           
0.03   0.024  BASICTOOL     -1.0          1.0           -1.0          0.18          -10.589       0.012         0.213         -9.826        0.014         0.856         -0.763        0.016         21236.0       0.0           
0.04   0.024  BASICTOOL     -1.0          1.0           -1.0          0.165         -10.065       0.01          0.204         -9.604        0.012         0.871         -0.46         0.012         23059.0       0.0           
0.05   0.024  BASICTOOL     -1.0          1.0           -1.0          0.175         -10.086       0.01          0.205         -9.854        0.011         0.875         -0.232        0.01          24512.0       0.0           
0.06   0.024  BASICTOOL     -1.0          1.0           -1.0          0.175         -9.563        0.009         0.204         -9.639        0.011         0.876         0.076         0.009         24540.0       0.0           
0.07   0.024  BASICTOOL     -1.0          1.0           -1.0          0.169         -9.134        0.009         0.204         -9.494        0.011         0.862         0.36          0.008         24617.0       0.0           
0.08   0.024  BASICTOOL     -1.0          1.0           -1.0          0.165         -8.845        0.008         0.201         -9.433        0.011         0.843         0.589         0.007         24737.0       0.0           
0.09   0.024  BASICTOOL     -1.0          1.0           -1.0          0.152         -8.621        0.008         0.197         -10.119       0.016         0.81          1.498         0.025         24978.0       0.0           
0.1    0.024  BASICTOOL     -1.0          1.0           -1.0          0.142         -8.462        0.008         0.192         -10.539       0.019         0.775         2.077         0.026         25295.0       0.0           
-1     0.025  SCOPA         -1.0          1.0           0.0           0.873         -0.433        0.001         0.943         -1.348        0.129         0.922         0.915         0.075         49900.0       0.0           
0.0    0.025  BASICTOOL     -1.0          1.0           -1.0          0.086         -14.993       0.018         0.153         -12.072       0.017         0.717         -2.921        0.015         21375.0       0.0           
0.01   0.025  BASICTOOL     -1.0          1.0           -1.0          0.086         -14.993       0.018         0.153         -12.072       0.017         0.717         -2.921        0.015         21375.0       0.0           
0.02   0.025  BASICTOOL     -1.0          1.0           -1.0          0.097         -14.144       0.016         0.16          -11.675       0.016         0.737         -2.469        0.014         21375.0       0.0           
0.03   0.025  BASICTOOL     -1.0          1.0           -1.0          0.17          -10.83        0.012         0.205         -9.974        0.014         0.845         -0.856        0.015         21754.0       0.0           
0.04   0.025  BASICTOOL     -1.0          1.0           -1.0          0.157         -10.229       0.01          0.196         -9.711        0.012         0.865         -0.518        0.012         23616.0       0.0           
0.05   0.025  BASICTOOL     -1.0          1.0           -1.0          0.167         -10.22        0.009         0.197         -9.955        0.011         0.868         -0.265        0.01          25196.0       0.0           
0.06   0.025  BASICTOOL     -1.0          1.0           -1.0          0.167         -9.66         0.009         0.197         -9.715        0.011         0.871         0.054         0.009         25219.0       0.0           
0.07   0.025  BASICTOOL     -1.0          1.0           -1.0          0.162         -9.217        0.008         0.197         -9.566        0.011         0.859         0.348         0.008         25291.0       0.0           
0.08   0.025  BASICTOOL     -1.0          1.0           -1.0          0.16          -8.926        0.008         0.195         -9.492        0.01          0.843         0.566         0.007         25426.0       0.0           
0.09   0.025  BASICTOOL     -1.0          1.0           -1.0          0.148         -8.711        0.008         0.19          -10.121       0.015         0.812         1.41          0.023         25674.0       0.0           
0.1    0.025  BASICTOOL     -1.0          1.0           -1.0          0.138         -8.56         0.008         0.185         -10.524       0.018         0.777         1.964         0.024         26018.0       0.0           
-1     0.026000000000000002SCOPA         -1.0          1.0           0.0           0.87          -0.439        0.001         0.941         -1.353        0.124         0.921         0.913         0.074         49900.0       0.0           
0.0    0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.082         -15.165       0.018         0.148         -12.182       0.017         0.709         -2.983        0.015         21483.0       0.0           
0.01   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.082         -15.165       0.018         0.148         -12.182       0.017         0.709         -2.983        0.015         21483.0       0.0           
0.02   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.093         -14.279       0.016         0.156         -11.735       0.016         0.729         -2.544        0.015         21483.0       0.0           
0.03   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.165         -10.952       0.012         0.201         -10.028       0.014         0.837         -0.924        0.016         21862.0       0.0           
0.04   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.15          -10.378       0.01          0.19          -9.823        0.012         0.858         -0.555        0.012         23963.0       0.0           
0.05   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.162         -10.34        0.009         0.192         -10.056       0.011         0.865         -0.285        0.01          25648.0       0.0           
0.06   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.164         -9.783        0.009         0.193         -9.823        0.011         0.87          0.04          0.01          25682.0       0.0           
0.07   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.16          -9.336        0.008         0.193         -9.667        0.011         0.86          0.331         0.009         25758.0       0.0           
0.08   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.156         -9.029        0.008         0.19          -9.584        0.01          0.844         0.555         0.008         25924.0       0.0           
0.09   0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.145         -8.827        0.008         0.185         -10.22        0.015         0.815         1.393         0.024         26197.0       0.0           
0.1    0.026000000000000002BASICTOOL     -1.0          1.0           -1.0          0.137         -8.678        0.008         0.181         -10.588       0.017         0.781         1.91          0.024         26565.0       0.0           
-1     0.027  SCOPA         -1.0          1.0           0.0           0.862         -0.462        0.001         0.939         -1.359        0.12          0.915         0.897         0.069         49900.0       0.0           
0.0    0.027  BASICTOOL     -1.0          1.0           -1.0          0.078         -15.311       0.017         0.144         -12.176       0.017         0.695         -3.135        0.015         21838.0       0.0           
0.01   0.027  BASICTOOL     -1.0          1.0           -1.0          0.078         -15.311       0.017         0.144         -12.176       0.017         0.695         -3.135        0.015         21838.0       0.0           
0.02   0.027  BASICTOOL     -1.0          1.0           -1.0          0.089         -14.409       0.016         0.152         -11.713       0.016         0.715         -2.696        0.014         21838.0       0.0           
0.03   0.027  BASICTOOL     -1.0          1.0           -1.0          0.158         -11.037       0.012         0.196         -10.062       0.014         0.829         -0.975        0.016         22225.0       0.0           
0.04   0.027  BASICTOOL     -1.0          1.0           -1.0          0.144         -10.409       0.009         0.185         -9.816        0.012         0.849         -0.593        0.013         24433.0       0.0           
0.05   0.027  BASICTOOL     -1.0          1.0           -1.0          0.156         -10.368       0.009         0.187         -10.054       0.011         0.856         -0.314        0.012         26204.0       0.0           
0.06   0.027  BASICTOOL     -1.0          1.0           -1.0          0.158         -9.76         0.008         0.189         -9.79         0.011         0.864         0.03          0.011         26235.0       0.0           
0.07   0.027  BASICTOOL     -1.0          1.0           -1.0          0.155         -9.286        0.008         0.19          -9.621        0.011         0.857         0.334         0.01          26318.0       0.0           
0.08   0.027  BASICTOOL     -1.0          1.0           -1.0          0.152         -9.001        0.008         0.187         -9.554        0.01          0.843         0.553         0.009         26491.0       0.0           
0.09   0.027  BASICTOOL     -1.0          1.0           -1.0          0.141         -8.796        0.007         0.183         -10.167       0.015         0.813         1.371         0.023         26788.0       0.0           
0.1    0.027  BASICTOOL     -1.0          1.0           -1.0          0.132         -8.611        0.007         0.177         -10.469       0.016         0.781         1.858         0.023         27139.0       0.0           
-1     0.028  SCOPA         -1.0          1.0           0.0           0.86          -0.475        0.001         0.939         -1.361        0.12          0.911         0.886         0.066         49900.0       0.0           
0.0    0.028  BASICTOOL     -1.0          1.0           -1.0          0.073         -15.514       0.018         0.138         -12.262       0.016         0.688         -3.252        0.014         21985.0       0.0           
0.01   0.028  BASICTOOL     -1.0          1.0           -1.0          0.073         -15.514       0.018         0.138         -12.262       0.016         0.688         -3.252        0.014         21985.0       0.0           
0.02   0.028  BASICTOOL     -1.0          1.0           -1.0          0.083         -14.589       0.016         0.146         -11.807       0.015         0.708         -2.782        0.013         21985.0       0.0           
0.03   0.028  BASICTOOL     -1.0          1.0           -1.0          0.156         -11.101       0.012         0.192         -10.049       0.013         0.823         -1.052        0.014         22409.0       0.0           
0.04   0.028  BASICTOOL     -1.0          1.0           -1.0          0.143         -10.45        0.009         0.182         -9.758        0.011         0.845         -0.692        0.011         24734.0       0.0           
0.05   0.028  BASICTOOL     -1.0          1.0           -1.0          0.153         -10.446       0.009         0.183         -10.024       0.01          0.853         -0.422        0.009         26659.0       0.0           
0.06   0.028  BASICTOOL     -1.0          1.0           -1.0          0.155         -9.815        0.008         0.185         -9.756        0.01          0.861         -0.059        0.009         26676.0       0.0           
0.07   0.028  BASICTOOL     -1.0          1.0           -1.0          0.152         -9.317        0.008         0.185         -9.585        0.01          0.853         0.268         0.008         26771.0       0.0           
0.08   0.028  BASICTOOL     -1.0          1.0           -1.0          0.147         -8.997        0.007         0.182         -9.506        0.01          0.84          0.508         0.007         26992.0       0.0           
0.09   0.028  BASICTOOL     -1.0          1.0           -1.0          0.138         -8.803        0.007         0.178         -10.121       0.014         0.813         1.319         0.021         27290.0       0.0           
0.1    0.028  BASICTOOL     -1.0          1.0           0.0           0.129         -8.632        0.007         0.173         -10.4         0.015         0.78          1.767         0.021         27659.0       0.0           
-1     0.029  SCOPA         -1.0          1.0           0.0           0.854         -0.486        0.001         0.936         -1.369        0.114         0.909         0.882         0.065         49900.0       0.0           
0.0    0.029  BASICTOOL     -1.0          1.0           -1.0          0.07          -15.579       0.017         0.137         -12.322       0.016         0.681         -3.257        0.014         22135.0       0.0           
0.01   0.029  BASICTOOL     -1.0          1.0           -1.0          0.07          -15.579       0.017         0.137         -12.322       0.016         0.681         -3.257        0.014         22135.0       0.0           
0.02   0.029  BASICTOOL     -1.0          1.0           -1.0          0.08          -14.722       0.016         0.144         -11.903       0.016         0.7           -2.819        0.013         22135.0       0.0           
0.03   0.029  BASICTOOL     -1.0          1.0           -1.0          0.15          -11.222       0.012         0.187         -10.121       0.013         0.817         -1.101        0.014         22565.0       0.0           
